uttid,wav_path,transcription,length_seconds
BAC009S0711W0163,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0711W0163.wav,"{'uttid': 'BAC009S0711W0163', 'text': '整体运行呈上行趋势', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0711W0163.wav', 'rtf': '0.0071'}",3.591
BAC009S0218W0442,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0218W0442.wav,"{'uttid': 'BAC009S0218W0442', 'text': '目前火情得到有效控制', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0218W0442.wav', 'rtf': '0.0071'}",3.056
BAC009S0100W0192,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0100W0192.wav,"{'uttid': 'BAC009S0100W0192', 'text': '单位联合发文的模式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0100W0192.wav', 'rtf': '0.0071'}",3.162
BAC009S0140W0157,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0140W0157.wav,"{'uttid': 'BAC009S0140W0157', 'text': '根据亚豪机构数据统计', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0140W0157.wav', 'rtf': '0.0071'}",3.6
BAC009S0052W0451,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0052W0451.wav,"{'uttid': 'BAC009S0052W0451', 'text': '要求停止侵权赔礼道歉', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0052W0451.wav', 'rtf': '0.0071'}",3.826
BAC009S0130W0131,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0130W0131.wav,"{'uttid': 'BAC009S0130W0131', 'text': '但高位回落的压力渐显', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0130W0131.wav', 'rtf': '0.0071'}",3.675
BAC009S0058W0451,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0058W0451.wav,"{'uttid': 'BAC009S0058W0451', 'text': '中纪委启动天网行动', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0058W0451.wav', 'rtf': '0.0071'}",2.629
BAC009S0129W0235,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0129W0235.wav,"{'uttid': 'BAC009S0129W0235', 'text': '从交易操作角度来说', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0129W0235.wav', 'rtf': '0.0071'}",2.634
BAC009S0100W0209,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0100W0209.wav,"{'uttid': 'BAC009S0100W0209', 'text': '仍继续违法违规生产的', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0100W0209.wav', 'rtf': '0.0071'}",3.451
BAC009S0008W0284,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0008W0284.wav,"{'uttid': 'BAC009S0008W0284', 'text': '但是今年我们做了调整', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0008W0284.wav', 'rtf': '0.0071'}",2.992
BAC009S0134W0296,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0134W0296.wav,"{'uttid': 'BAC009S0134W0296', 'text': '现代的智能手机设备', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0134W0296.wav', 'rtf': '0.0071'}",3.292
BAC009S0715W0445,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0715W0445.wav,"{'uttid': 'BAC009S0715W0445', 'text': '但修复工作尚未开始', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0715W0445.wav', 'rtf': '0.0071'}",3.002
BAC009S0703W0216,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0703W0216.wav,"{'uttid': 'BAC009S0703W0216', 'text': '临床试验工作已启动', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0703W0216.wav', 'rtf': '0.0071'}",3.444
BAC009S0134W0265,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0134W0265.wav,"{'uttid': 'BAC009S0134W0265', 'text': '对新型无人机进行测试', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0134W0265.wav', 'rtf': '0.0071'}",3.643
BAC009S0113W0192,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0113W0192.wav,"{'uttid': 'BAC009S0113W0192', 'text': '年报现场检查情况前期', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0113W0192.wav', 'rtf': '0.0071'}",3.882
BAC009S0707W0404,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0707W0404.wav,"{'uttid': 'BAC009S0707W0404', 'text': '不排除重启的可能', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0707W0404.wav', 'rtf': '0.0071'}",2.434
BAC009S0239W0194,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0239W0194.wav,"{'uttid': 'BAC009S0239W0194', 'text': '要及时启动初步调查', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0239W0194.wav', 'rtf': '0.0071'}",3.144
BAC009S0056W0407,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0056W0407.wav,"{'uttid': 'BAC009S0056W0407', 'text': '则启动第二部', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0056W0407.wav', 'rtf': '0.0071'}",2.482
BAC009S0659W0303,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0659W0303.wav,"{'uttid': 'BAC009S0659W0303', 'text': '公安系统有很多的数据', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0659W0303.wav', 'rtf': '0.0071'}",2.794
BAC009S0353W0221,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0221.wav,"{'uttid': 'BAC009S0353W0221', 'text': '环境空气监测质量保证', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0221.wav', 'rtf': '0.0071'}",2.935
BAC009S0212W0244,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0212W0244.wav,"{'uttid': 'BAC009S0212W0244', 'text': '二零一一年数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0212W0244.wav', 'rtf': '0.0071'}",4.163
BAC009S0346W0222,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0346W0222.wav,"{'uttid': 'BAC009S0346W0222', 'text': '据交通运输部统计数据', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0346W0222.wav', 'rtf': '0.0071'}",3.298
BAC009S0252W0140,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0252W0140.wav,"{'uttid': 'BAC009S0252W0140', 'text': '中指院监测数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0252W0140.wav', 'rtf': '0.0071'}",3.195
BAC009S0509W0160,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0509W0160.wav,"{'uttid': 'BAC009S0509W0160', 'text': 'SING部门如何重新系统化', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0509W0160.wav', 'rtf': '0.0071'}",3.578
BAC009S0095W0266,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0095W0266.wav,"{'uttid': 'BAC009S0095W0266', 'text': '而不是设备的移动化', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0095W0266.wav', 'rtf': '0.0071'}",2.703
BAC009S0358W0311,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0358W0311.wav,"{'uttid': 'BAC009S0358W0311', 'text': '或许也是遵循该模式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0358W0311.wav', 'rtf': '0.0071'}",2.921
BAC009S0024W0134,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0024W0134.wav,"{'uttid': 'BAC009S0024W0134', 'text': '库存压力也在稳步释放', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0024W0134.wav', 'rtf': '0.0071'}",3.199
BAC009S0100W0164,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0100W0164.wav,"{'uttid': 'BAC009S0100W0164', 'text': '国家统计局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0100W0164.wav', 'rtf': '0.0071'}",3.004
BAC009S0096W0473,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0096W0473.wav,"{'uttid': 'BAC009S0096W0473', 'text': '两人均已被警方控制', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0096W0473.wav', 'rtf': '0.0071'}",3.083
BAC009S0355W0214,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0355W0214.wav,"{'uttid': 'BAC009S0355W0214', 'text': '生产成本反而可能更高', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0355W0214.wav', 'rtf': '0.0071'}",3.497
BAC009S0351W0156,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0351W0156.wav,"{'uttid': 'BAC009S0351W0156', 'text': '沪深两市近期大幅调整', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0351W0156.wav', 'rtf': '0.0071'}",3.803
BAC009S0202W0324,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0202W0324.wav,"{'uttid': 'BAC009S0202W0324', 'text': '完成自主导航自主检测', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0202W0324.wav', 'rtf': '0.0071'}",3.423
BAC009S0335W0315,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0335W0315.wav,"{'uttid': 'BAC009S0335W0315', 'text': '据中怡康的监测数据', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0335W0315.wav', 'rtf': '0.0071'}",3.509
BAC009S0197W0313,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0197W0313.wav,"{'uttid': 'BAC009S0197W0313', 'text': '这就涉及到活体检测', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0197W0313.wav', 'rtf': '0.0071'}",2.845
BAC009S0089W0154,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0089W0154.wav,"{'uttid': 'BAC009S0089W0154', 'text': '因为北京设定了上限', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0089W0154.wav', 'rtf': '0.0071'}",2.758
BAC009S0053W0198,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0053W0198.wav,"{'uttid': 'BAC009S0053W0198', 'text': '并进行必要的询问检查', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0053W0198.wav', 'rtf': '0.0071'}",3.459
BAC009S0354W0188,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0354W0188.wav,"{'uttid': 'BAC009S0354W0188', 'text': '清洁生产审核验收方案', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0354W0188.wav', 'rtf': '0.0071'}",4.19
BAC009S0336W0426,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0336W0426.wav,"{'uttid': 'BAC009S0336W0426', 'text': '就全面暂停演艺工作', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0336W0426.wav', 'rtf': '0.0071'}",3.68
BAC009S0347W0360,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0347W0360.wav,"{'uttid': 'BAC009S0347W0360', 'text': '感觉心态没有调整好', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0347W0360.wav', 'rtf': '0.0071'}",2.423
BAC009S0109W0160,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0109W0160.wav,"{'uttid': 'BAC009S0109W0160', 'text': '虽然统计局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0109W0160.wav', 'rtf': '0.0071'}",2.794
BAC009S0205W0247,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0205W0247.wav,"{'uttid': 'BAC009S0205W0247', 'text': '协同控制各类污染物', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0205W0247.wav', 'rtf': '0.0071'}",3.162
BAC009S0353W0251,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0251.wav,"{'uttid': 'BAC009S0353W0251', 'text': '清洁生产评价指标体系', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0251.wav', 'rtf': '0.0071'}",3.478
BAC009S0354W0239,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0354W0239.wav,"{'uttid': 'BAC009S0354W0239', 'text': '使操作过程空公开透明', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0354W0239.wav', 'rtf': '0.0071'}",4.226
BAC009S0065W0319,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0065W0319.wav,"{'uttid': 'BAC009S0065W0319', 'text': '都在模仿小米的模式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0065W0319.wav', 'rtf': '0.0071'}",2.864
BAC009S0067W0164,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0067W0164.wav,"{'uttid': 'BAC009S0067W0164', 'text': '国家统计局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0067W0164.wav', 'rtf': '0.0071'}",2.696
BAC009S0354W0403,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0354W0403.wav,"{'uttid': 'BAC009S0354W0403', 'text': '我没有卫冕的压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0354W0403.wav', 'rtf': '0.0071'}",2.739
BAC009S0094W0121,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0094W0121.wav,"{'uttid': 'BAC009S0094W0121', 'text': '开发商的销售压力较大', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0094W0121.wav', 'rtf': '0.0071'}",3.165
BAC009S0027W0209,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0027W0209.wav,"{'uttid': 'BAC009S0027W0209', 'text': '未来拨备压力不容小视', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0027W0209.wav', 'rtf': '0.0071'}",3.28
BAC009S0017W0124,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0017W0124.wav,"{'uttid': 'BAC009S0017W0124', 'text': '质量控制难免存在问题', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0017W0124.wav', 'rtf': '0.0071'}",3.187
BAC009S0199W0484,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0199W0484.wav,"{'uttid': 'BAC009S0199W0484', 'text': '每年做一次内镜检查', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0199W0484.wav', 'rtf': '0.0071'}",2.937
BAC009S0018W0241,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0018W0241.wav,"{'uttid': 'BAC009S0018W0241', 'text': '十二五有望启动环境税', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0018W0241.wav', 'rtf': '0.0071'}",3.002
BAC009S0224W0354,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0224W0354.wav,"{'uttid': 'BAC009S0224W0354', 'text': '杨建平控制住了情绪', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0224W0354.wav', 'rtf': '0.0071'}",2.686
BAC009S0061W0121,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0061W0121.wav,"{'uttid': 'BAC009S0061W0121', 'text': '回款不力等资金压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0061W0121.wav', 'rtf': '0.0071'}",3.247
BAC009S0078W0486,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0078W0486.wav,"{'uttid': 'BAC009S0078W0486', 'text': '男子停车在车底检查时', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0078W0486.wav', 'rtf': '0.0071'}",3.452
BAC009S0598W0181,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0598W0181.wav,"{'uttid': 'BAC009S0598W0181', 'text': '国家统计局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0598W0181.wav', 'rtf': '0.0071'}",3.426
BAC009S0236W0223,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0236W0223.wav,"{'uttid': 'BAC009S0236W0223', 'text': '采用便捷的操作方式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0236W0223.wav', 'rtf': '0.0071'}",3.55
BAC009S0353W0252,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0252.wav,"{'uttid': 'BAC009S0353W0252', 'text': '清洁生产审核收费标准', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0252.wav', 'rtf': '0.0071'}",3.033
BAC009S0339W0452,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0339W0452.wav,"{'uttid': 'BAC009S0339W0452', 'text': '海浪橙色警报已发布', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0339W0452.wav', 'rtf': '0.0071'}",3.682
BAC009S0512W0401,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0512W0401.wav,"{'uttid': 'BAC009S0512W0401', 'text': '把压力转化为动力吧', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0512W0401.wav', 'rtf': '0.0071'}",2.597
BAC009S0353W0147,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0147.wav,"{'uttid': 'BAC009S0353W0147', 'text': '马云控制的 ALIBABA公司', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0353W0147.wav', 'rtf': '0.0071'}",2.981
BAC009S0163W0244,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0163W0244.wav,"{'uttid': 'BAC009S0163W0244', 'text': '不能简单降低发行门槛', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0163W0244.wav', 'rtf': '0.0071'}",3.21
BAC009S0665W0312,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0665W0312.wav,"{'uttid': 'BAC009S0665W0312', 'text': '就算做个局部小系统', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0665W0312.wav', 'rtf': '0.0071'}",3.133
BAC009S0102W0332,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0102W0332.wav,"{'uttid': 'BAC009S0102W0332', 'text': '这个头就是穿戴设备', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0102W0332.wav', 'rtf': '0.0071'}",3.412
BAC009S0114W0133,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0114W0133.wav,"{'uttid': 'BAC009S0114W0133', 'text': '中期调整趋势不会改变', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0114W0133.wav', 'rtf': '0.0071'}",3.356
BAC009S0704W0313,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0704W0313.wav,"{'uttid': 'BAC009S0704W0313', 'text': '据不完全统计数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0704W0313.wav', 'rtf': '0.0071'}",3.389
BAC009S0108W0264,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0108W0264.wav,"{'uttid': 'BAC009S0108W0264', 'text': '在全球移动操作系统中', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0108W0264.wav', 'rtf': '0.0071'}",2.707
BAC009S0656W0287,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0656W0287.wav,"{'uttid': 'BAC009S0656W0287', 'text': '特斯拉调整中国团队', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0656W0287.wav', 'rtf': '0.0071'}",3.054
BAC009S0596W0378,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0596W0378.wav,"{'uttid': 'BAC009S0596W0378', 'text': '无法控制对跑步的渴望', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0596W0378.wav', 'rtf': '0.0071'}",3.144
BAC009S0351W0358,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0351W0358.wav,"{'uttid': 'BAC009S0351W0358', 'text': '为了控制纤维的摄入量', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0351W0358.wav', 'rtf': '0.0071'}",2.847
BAC009S0085W0181,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0085W0181.wav,"{'uttid': 'BAC009S0085W0181', 'text': '购房者停止入市并观望', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0085W0181.wav', 'rtf': '0.0071'}",3.555
BAC009S0170W0179,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0170W0179.wav,"{'uttid': 'BAC009S0170W0179', 'text': '这使得其资金压力较小', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0170W0179.wav', 'rtf': '0.0071'}",3.569
BAC009S0123W0212,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0123W0212.wav,"{'uttid': 'BAC009S0123W0212', 'text': '这只是最初级的检测', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0123W0212.wav', 'rtf': '0.0071'}",3.192
BAC009S0160W0166,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0160W0166.wav,"{'uttid': 'BAC009S0160W0166', 'text': '主要 SEE受工程进度调整', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0160W0166.wav', 'rtf': '0.0071'}",3.216
BAC009S0071W0366,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0071W0366.wav,"{'uttid': 'BAC009S0071W0366', 'text': '贵人鸟发光公益季启动', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0071W0366.wav', 'rtf': '0.0071'}",2.873
BAC009S0054W0297,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0054W0297.wav,"{'uttid': 'BAC009S0054W0297', 'text': '能够缓冲跌落或者压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0054W0297.wav', 'rtf': '0.0071'}",4.739
BAC009S0359W0402,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0359W0402.wav,"{'uttid': 'BAC009S0359W0402', 'text': '水立方水上比赛模式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0359W0402.wav', 'rtf': '0.0071'}",3.123
BAC009S0705W0259,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0705W0259.wav,"{'uttid': 'BAC009S0705W0259', 'text': '以降低成本和提高产量', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0705W0259.wav', 'rtf': '0.0071'}",3.333
BAC009S0006W0358,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0006W0358.wav,"{'uttid': 'BAC009S0006W0358', 'text': '以分担减轻膝关节压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0006W0358.wav', 'rtf': '0.0071'}",3.429
BAC009S0722W0215,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0722W0215.wav,"{'uttid': 'BAC009S0722W0215', 'text': '高危六周艾滋病检测', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0722W0215.wav', 'rtf': '0.0071'}",4.218
BAC009S0655W0225,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0655W0225.wav,"{'uttid': 'BAC009S0655W0225', 'text': '信息披露有两种模式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0655W0225.wav', 'rtf': '0.0071'}",3.277
BAC009S0095W0220,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0095W0220.wav,"{'uttid': 'BAC009S0095W0220', 'text': '并且所得税应该降低', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0095W0220.wav', 'rtf': '0.0071'}",3.564
BAC009S0113W0154,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0113W0154.wav,"{'uttid': 'BAC009S0113W0154', 'text': '国家统计局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0113W0154.wav', 'rtf': '0.0071'}",3.265
BAC009S0596W0147,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0596W0147.wav,"{'uttid': 'BAC009S0596W0147', 'text': '随着新一轮的结构调整', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0596W0147.wav', 'rtf': '0.0071'}",3.282
BAC009S0213W0366,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0213W0366.wav,"{'uttid': 'BAC009S0213W0366', 'text': '减轻了他身上的压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0213W0366.wav', 'rtf': '0.0071'}",2.59
BAC009S0702W0156,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0702W0156.wav,"{'uttid': 'BAC009S0702W0156', 'text': '部分城市去化压力尚存', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0702W0156.wav', 'rtf': '0.0071'}",3.8
BAC009S0236W0193,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0236W0193.wav,"{'uttid': 'BAC009S0236W0193', 'text': '降低了成本投入', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0236W0193.wav', 'rtf': '0.0071'}",2.654
BAC009S0360W0202,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0360W0202.wav,"{'uttid': 'BAC009S0360W0202', 'text': '但总体压力仍然较大', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0360W0202.wav', 'rtf': '0.0071'}",4.085
BAC009S0005W0131,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0005W0131.wav,"{'uttid': 'BAC009S0005W0131', 'text': '可以调整业务布局结构', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0005W0131.wav', 'rtf': '0.0071'}",2.907
BAC009S0007W0194,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0007W0194.wav,"{'uttid': 'BAC009S0007W0194', 'text': '应该说操作性比较强', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0007W0194.wav', 'rtf': '0.0071'}",3.574
BAC009S0173W0286,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0173W0286.wav,"{'uttid': 'BAC009S0173W0286', 'text': '以及汽车共享模式方面', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0173W0286.wav', 'rtf': '0.0071'}",3.369
BAC009S0359W0309,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0359W0309.wav,"{'uttid': 'BAC009S0359W0309', 'text': '只是一个数据保险箱', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0359W0309.wav', 'rtf': '0.0071'}",2.971
